MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,WIN,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,H_BET,X_BET,A_BET,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2019-2020_Bournemouth_Burnley,2019-2020,18,12/21/2019,15:00,Bournemouth,Burnley,0,1,A,0,0,D,M Atkinson,3,2,0,1,4,5,13,21,2,4,0,0,2.4,3.4,2.9,1.9,1.9,2.55,3.5,03.05,2.43,3.38,2.97,02.05,1.98,1.92,1.9,0,3
2019-2020_Brighton_Sheffield United,2019-2020,18,12/21/2019,15:00,Brighton,Sheffield United,0,1,A,0,1,A,R Jones,9,7,2,2,4,3,6,11,1,3,0,0,2.2,3.25,3.5,2.1,1.72,2.32,3.35,3.7,2.21,3.27,3.52,2.21,1.8,2.11,1.73,0,3
2019-2020_Newcastle_Crystal Palace,2019-2020,18,12/21/2019,15:00,Newcastle,Crystal Palace,1,0,H,0,0,D,S Hooper,8,16,3,4,4,5,12,11,2,0,0,0,2.37,3.1,3.25,2.5,1.53,2.53,3.27,3.4,2.43,3.11,3.22,2.58,1.65,2.44,1.56,3,0
2019-2020_Norwich_Wolves,2019-2020,18,12/21/2019,15:00,Norwich,Wolves,1,2,A,1,0,H,P Bankes,13,14,7,4,3,11,7,14,2,4,0,0,3.75,3.8,1.9,1.8,2.0,3.9,3.9,02.03,3.71,3.75,1.97,1.84,2.1,1.79,02.04,0,3
2019-2020_Man City_Leicester,2019-2020,18,12/21/2019,17:30,Man City,Leicester,3,1,H,2,1,H,M Dean,23,5,12,2,6,1,14,9,2,2,0,0,1.36,5.25,7.5,1.4,3.0,1.4,5.8,8.25,1.37,5.41,7.72,1.47,03.02,1.42,2.86,3,0
2019-2020_Watford_Man United,2019-2020,18,12/22/2019,14:00,Watford,Man United,2,0,H,0,0,D,L Mason,11,17,3,8,3,5,16,11,3,1,0,0,4.33,4.0,1.75,1.9,1.9,4.55,4.1,1.85,4.39,3.89,1.8,1.92,02.05,1.85,1.97,3,0
2019-2020_Tottenham_Chelsea,2019-2020,18,12/22/2019,16:30,Tottenham,Chelsea,0,2,A,0,2,A,A Taylor,5,13,1,3,3,5,9,11,4,3,1,0,2.37,3.75,2.75,1.57,2.37,2.45,3.79,03.05,2.37,3.65,2.88,1.64,2.48,1.59,2.37,0,3
2019-2020_Tottenham_Brighton,2019-2020,19,12/26/2019,12:30,Tottenham,Brighton,2,1,H,0,1,A,G Scott,11,11,5,5,9,2,10,9,4,2,0,0,1.53,4.33,6.0,1.61,2.3,1.59,4.6,6.11,1.55,4.41,5.73,1.64,2.43,1.6,2.35,3,0
2019-2020_Aston Villa_Norwich,2019-2020,19,12/26/2019,15:00,Aston Villa,Norwich,1,0,H,0,0,D,C Kavanagh,11,16,2,6,5,8,15,12,2,3,0,0,2.1,3.75,3.3,1.53,2.5,2.2,3.9,3.45,2.11,3.77,3.28,1.56,2.63,1.52,2.51,3,0
2019-2020_Bournemouth_Arsenal,2019-2020,19,12/26/2019,15:00,Bournemouth,Arsenal,1,1,D,1,0,H,S Attwell,12,17,4,2,8,3,5,13,4,4,0,0,3.5,3.9,1.95,1.57,2.37,3.65,4.0,02.08,3.5,3.85,02.01,1.59,2.55,1.55,2.43,1,1
2019-2020_Chelsea_Southampton,2019-2020,19,12/26/2019,15:00,Chelsea,Southampton,0,2,A,0,1,A,J Moss,10,5,3,3,8,1,10,9,3,2,0,0,1.33,5.25,9.0,1.5,2.62,1.39,5.75,9.25,1.35,5.31,8.58,1.53,2.76,1.49,2.62,0,3
2019-2020_Crystal Palace_West Ham,2019-2020,19,12/26/2019,15:00,Crystal Palace,West Ham,2,1,H,0,0,D,A Marriner,13,10,4,2,7,6,5,10,0,2,0,0,2.3,3.4,3.1,1.9,1.9,2.45,3.59,3.21,2.32,3.42,3.12,1.96,02.01,1.9,1.92,3,0
2019-2020_Everton_Burnley,2019-2020,19,12/26/2019,15:00,Everton,Burnley,1,0,H,0,0,D,A Taylor,21,6,5,0,10,2,15,14,0,0,0,0,1.7,3.75,5.0,1.9,1.9,1.76,3.9,5.65,1.71,3.76,5.15,02.04,1.94,1.93,1.89,3,0
2019-2020_Sheffield United_Watford,2019-2020,19,12/26/2019,15:00,Sheffield United,Watford,1,1,D,1,1,D,D Coote,16,5,4,2,9,1,11,8,1,3,0,0,1.83,3.6,4.33,2.1,1.72,1.95,3.7,4.65,1.86,3.54,4.46,2.19,1.8,2.11,1.74,1,1
2019-2020_Man United_Newcastle,2019-2020,19,12/26/2019,17:30,Man United,Newcastle,4,1,H,3,1,H,K Friend,22,7,10,2,5,0,10,7,2,2,0,0,1.33,5.25,9.0,1.72,2.1,1.39,5.5,10.0,1.35,5.19,9.18,1.81,2.2,1.72,2.13,3,0
2019-2020_Leicester_Liverpool,2019-2020,19,12/26/2019,20:00,Leicester,Liverpool,0,4,A,0,1,A,M Oliver,3,15,0,6,2,8,5,7,1,1,0,0,3.4,3.75,02.05,1.66,2.2,3.5,3.95,2.16,3.38,3.72,02.08,1.7,2.38,1.64,2.27,0,3
2019-2020_Wolves_Man City,2019-2020,19,12/27/2019,19:45,Wolves,Man City,3,2,H,0,1,A,M Atkinson,20,7,8,3,3,1,7,13,0,1,0,1,8.5,5.0,1.36,1.57,2.37,8.59,5.2,1.44,7.73,4.95,1.4,1.6,2.58,1.56,2.41,3,0
2019-2020_Brighton_Bournemouth,2019-2020,20,12/28/2019,12:30,Brighton,Bournemouth,2,0,H,1,0,H,P Tierney,16,10,6,2,9,2,8,11,0,2,0,0,1.75,3.9,4.33,1.9,1.9,1.86,4.0,4.75,1.79,3.85,4.43,2.0,1.97,1.92,1.91,3,0
2019-2020_Newcastle_Everton,2019-2020,20,12/28/2019,15:00,Newcastle,Everton,1,2,A,0,1,A,L Mason,20,22,5,9,5,8,13,13,2,2,0,0,3.6,3.4,02.05,2.1,1.72,3.7,3.5,2.2,3.55,3.4,2.14,2.15,1.82,02.06,1.77,0,3
2019-2020_Southampton_Crystal Palace,2019-2020,20,12/28/2019,15:00,Southampton,Crystal Palace,1,1,D,0,0,D,A Madley,14,5,5,2,12,4,13,7,1,2,0,0,1.95,3.6,3.8,2.0,1.8,02.05,3.68,4.1,1.98,3.57,3.91,2.14,1.84,02.04,1.78,1,1
2019-2020_Watford_Aston Villa,2019-2020,20,12/28/2019,15:00,Watford,Aston Villa,3,0,H,1,0,H,S Hooper,20,11,6,2,6,3,16,9,3,1,1,0,1.95,3.8,3.6,1.72,2.1,02.04,3.95,3.85,1.99,3.77,3.65,1.75,2.25,1.7,2.18,3,0
2019-2020_Norwich_Tottenham,2019-2020,20,12/28/2019,17:30,Norwich,Tottenham,2,2,D,1,0,H,K Friend,5,15,2,7,4,6,12,10,3,3,0,0,5.0,4.0,1.66,1.57,2.37,5.35,4.2,1.74,4.93,04.07,1.69,1.64,2.43,1.6,2.35,1,1
2019-2020_West Ham_Leicester,2019-2020,20,12/28/2019,17:30,West Ham,Leicester,1,2,A,1,1,D,D Coote,14,13,4,8,5,5,16,4,4,1,0,0,4.0,3.9,1.83,1.61,2.3,4.25,4.0,1.93,04.03,3.87,1.86,1.66,2.41,1.61,2.32,0,3
2019-2020_Burnley_Man United,2019-2020,20,12/28/2019,19:45,Burnley,Man United,0,2,A,0,1,A,M Dean,8,14,1,5,5,4,17,10,4,3,0,0,4.33,3.75,1.8,1.9,1.9,4.6,3.85,1.91,4.31,3.7,1.85,02.04,1.95,1.95,1.87,0,3
2019-2020_Arsenal_Chelsea,2019-2020,20,12/29/2019,14:00,Arsenal,Chelsea,1,2,A,1,0,H,C Pawson,7,13,2,4,2,3,13,19,5,4,0,0,2.87,3.75,2.3,1.53,2.5,3.0,3.86,2.45,2.86,3.73,2.35,1.59,2.63,1.53,2.48,0,3
2019-2020_Liverpool_Wolves,2019-2020,20,12/29/2019,16:30,Liverpool,Wolves,1,0,H,1,0,H,A Taylor,10,10,3,2,5,6,7,3,1,0,0,0,1.25,5.75,12.0,1.57,2.37,1.32,6.2,12.75,1.28,5.84,10.92,1.6,2.55,1.55,2.43,3,0
2019-2020_Man City_Sheffield United,2019-2020,20,12/29/2019,18:00,Man City,Sheffield United,2,0,H,0,0,D,C Kavanagh,16,8,4,0,8,5,5,6,1,1,0,0,1.16,7.5,16.0,1.4,3.0,1.21,8.4,17.5,1.18,7.62,14.91,1.42,3.2,1.38,3.0,3,0
2019-2020_Brighton_Chelsea,2019-2020,21,1/1/2020,12:30,Brighton,Chelsea,1,1,D,0,1,A,S Attwell,16,16,5,5,5,3,8,15,2,3,0,0,3.6,3.6,1.95,1.72,2.1,3.88,3.75,2.1,3.7,3.64,02.01,1.76,2.23,1.7,2.15,1,1
2019-2020_Burnley_Aston Villa,2019-2020,21,1/1/2020,12:30,Burnley,Aston Villa,1,2,A,0,2,A,M Oliver,20,11,1,6,8,4,12,10,1,1,0,0,1.75,3.8,4.33,1.9,1.9,1.85,4.0,4.6,1.81,3.81,4.37,1.93,02.03,1.87,1.94,0,3
2019-2020_Newcastle_Leicester,2019-2020,21,1/1/2020,15:00,Newcastle,Leicester,0,3,A,0,2,A,M Atkinson,5,17,2,10,4,5,8,12,1,1,0,0,5.0,3.8,1.66,1.9,1.9,5.85,04.05,1.71,5.26,3.9,1.67,02.01,1.99,1.94,1.87,0,3
2019-2020_Southampton_Tottenham,2019-2020,21,1/1/2020,15:00,Southampton,Tottenham,1,0,H,1,0,H,M Dean,12,11,3,5,6,9,21,8,3,4,0,0,3.3,3.5,2.1,1.66,2.2,3.51,3.88,2.25,3.34,3.54,2.16,1.7,2.33,1.66,2.23,3,0
2019-2020_Watford_Wolves,2019-2020,21,1/1/2020,15:00,Watford,Wolves,2,1,H,1,0,H,A Madley,9,16,3,4,4,7,12,6,3,1,1,0,3.0,3.4,2.3,2.0,1.8,3.3,3.47,2.42,3.16,3.37,2.32,02.08,1.91,2.0,1.82,3,0
2019-2020_Man City_Everton,2019-2020,21,1/1/2020,17:30,Man City,Everton,2,1,H,0,0,D,A Marriner,16,7,7,2,3,6,11,11,0,4,0,0,1.25,6.5,10.0,1.36,3.2,1.3,6.63,12.0,1.27,6.19,10.49,1.41,3.2,1.37,03.09,3,0
2019-2020_Norwich_Crystal Palace,2019-2020,21,1/1/2020,17:30,Norwich,Crystal Palace,1,1,D,1,0,H,J Moss,15,12,4,3,2,5,12,9,5,0,0,0,2.5,3.4,2.75,1.9,1.9,2.6,3.57,2.88,2.53,3.46,2.77,1.95,02.07,1.88,1.94,1,1
2019-2020_West Ham_Bournemouth,2019-2020,21,1/1/2020,17:30,West Ham,Bournemouth,4,0,H,3,0,H,G Scott,14,3,7,2,9,2,3,12,1,2,0,0,1.9,3.75,3.8,1.66,2.2,02.02,4.0,3.9,1.95,3.84,3.68,1.72,2.31,1.67,2.22,3,0
2019-2020_Arsenal_Man United,2019-2020,21,1/1/2020,20:00,Arsenal,Man United,2,0,H,2,0,H,C Kavanagh,10,10,4,4,1,4,11,15,2,0,0,0,2.55,3.6,2.62,1.66,2.2,2.65,3.8,2.7,2.58,3.64,2.61,1.69,2.35,1.64,2.26,3,0
2019-2020_Liverpool_Sheffield United,2019-2020,21,1/2/2020,20:00,Liverpool,Sheffield United,2,0,H,1,0,H,P Tierney,19,3,7,2,8,4,5,8,0,0,0,0,1.2,6.5,13.0,1.53,2.5,1.25,6.7,15.75,1.23,6.32,13.64,1.56,2.6,1.54,2.47,3,0
2019-2020_Sheffield United_West Ham,2019-2020,22,1/10/2020,20:00,Sheffield United,West Ham,1,0,H,0,0,D,M Oliver,13,7,3,2,7,3,11,6,1,0,0,0,1.95,3.4,4.0,2.0,1.8,02.09,3.55,4.2,02.02,3.43,3.94,2.1,1.86,02.03,1.8,3,0
2019-2020_Crystal Palace_Arsenal,2019-2020,22,1/11/2020,12:30,Crystal Palace,Arsenal,1,1,D,0,1,A,P Tierney,6,7,3,4,1,4,14,22,2,3,0,1,4.1,3.9,1.8,1.8,2.0,4.45,4.1,1.9,4.19,3.87,1.83,1.88,2.12,1.8,02.03,1,1
2019-2020_Chelsea_Burnley,2019-2020,22,1/11/2020,15:00,Chelsea,Burnley,3,0,H,2,0,H,K Friend,18,7,8,2,10,3,7,4,0,3,0,0,1.28,5.5,11.0,1.66,2.2,1.33,6.0,13.0,1.29,5.61,11.06,1.73,2.35,1.66,2.24,3,0
2019-2020_Everton_Brighton,2019-2020,22,1/11/2020,15:00,Everton,Brighton,1,0,H,1,0,H,D Coote,14,9,6,2,4,3,7,7,2,1,0,0,1.85,3.8,4.0,1.8,2.0,1.97,3.83,4.49,1.9,3.63,4.16,1.89,02.05,1.83,2.0,3,0
2019-2020_Leicester_Southampton,2019-2020,22,1/11/2020,15:00,Leicester,Southampton,1,2,A,1,1,D,L Mason,5,16,5,10,2,4,9,17,0,3,0,0,1.6,4.0,5.5,1.66,2.2,1.69,4.17,6.0,1.64,04.02,5.46,1.69,2.39,1.64,2.28,0,3
2019-2020_Man United_Norwich,2019-2020,22,1/11/2020,15:00,Man United,Norwich,4,0,H,1,0,H,A Taylor,13,8,6,3,4,2,18,7,0,0,0,0,1.33,5.25,8.5,1.57,2.37,1.4,5.5,10.0,1.36,5.16,8.82,1.63,2.5,1.58,2.39,3,0
2019-2020_Wolves_Newcastle,2019-2020,22,1/11/2020,15:00,Wolves,Newcastle,1,1,D,1,1,D,P Bankes,9,5,4,1,5,2,13,12,0,3,0,0,1.44,4.5,7.5,2.0,1.8,1.5,4.55,9.0,1.46,4.35,7.91,2.1,1.87,02.01,1.82,1,1
2019-2020_Tottenham_Liverpool,2019-2020,22,1/11/2020,17:30,Tottenham,Liverpool,0,1,A,0,1,A,M Atkinson,14,13,4,7,4,3,4,8,0,2,0,0,4.5,4.33,1.66,1.61,2.3,5.0,4.4,1.74,4.59,4.22,1.7,1.67,2.41,1.62,2.3,0,3
2019-2020_Bournemouth_Watford,2019-2020,22,1/12/2020,14:00,Bournemouth,Watford,0,3,A,0,1,A,M Dean,10,18,1,6,5,5,3,13,1,1,0,0,2.6,3.3,2.7,1.9,1.9,2.72,3.46,2.85,2.61,3.37,2.75,1.98,02.01,1.89,1.93,0,3
2019-2020_Aston Villa_Man City,2019-2020,22,1/12/2020,16:30,Aston Villa,Man City,1,6,A,0,4,A,J Moss,7,22,1,12,2,4,5,12,2,1,0,0,13.0,8.5,1.16,1.28,3.75,18.0,9.15,1.2,14.5,8.39,1.17,1.29,4.0,1.27,3.74,0,3
2019-2020_Watford_Tottenham,2019-2020,23,1/18/2020,12:30,Watford,Tottenham,0,0,D,0,0,D,M Oliver,15,17,2,5,3,3,13,13,2,3,0,0,3.25,3.5,2.2,1.8,2.0,3.3,3.6,2.35,3.18,3.52,2.25,1.85,02.09,1.81,02.02,1,1
2019-2020_Arsenal_Sheffield United,2019-2020,23,1/18/2020,15:00,Arsenal,Sheffield United,1,1,D,1,0,H,M Dean,11,12,4,4,4,5,9,13,1,2,0,0,1.83,3.6,4.33,2.0,1.8,1.9,3.72,4.7,1.85,3.61,4.46,02.09,1.97,1.99,1.83,1,1
2019-2020_Brighton_Aston Villa,2019-2020,23,1/18/2020,15:00,Brighton,Aston Villa,1,1,D,1,0,H,A Madley,10,8,2,3,3,4,11,13,3,3,0,0,1.66,4.0,5.0,1.66,2.2,1.72,4.55,5.25,1.65,4.29,4.94,1.7,2.35,1.65,2.26,1,1
2019-2020_Man City_Crystal Palace,2019-2020,23,1/18/2020,15:00,Man City,Crystal Palace,2,2,D,0,1,A,S Scott,25,5,6,3,14,2,9,7,1,2,0,0,1.1,11.0,19.0,1.3,3.5,1.13,12.0,30.0,1.1,10.64,24.53,1.33,3.82,1.29,3.53,1,1
2019-2020_Norwich_Bournemouth,2019-2020,23,1/18/2020,15:00,Norwich,Bournemouth,1,0,H,1,0,H,P Tierney,16,6,5,3,4,5,10,10,2,2,1,1,2.2,3.5,3.25,1.8,2.0,2.3,3.7,3.3,2.22,3.56,3.19,1.86,2.13,1.79,02.04,3,0
2019-2020_Southampton_Wolves,2019-2020,23,1/18/2020,15:00,Southampton,Wolves,2,3,A,2,0,H,D England,11,8,5,4,1,3,13,12,2,1,0,0,2.4,3.4,3.0,2.0,1.8,2.46,3.5,3.2,2.39,3.37,03.05,2.1,1.86,02.02,1.8,0,3
2019-2020_West Ham_Everton,2019-2020,23,1/18/2020,15:00,West Ham,Everton,1,1,D,1,1,D,A Marriner,12,11,6,3,7,6,11,13,1,0,0,0,2.9,3.5,2.37,1.8,2.0,03.05,3.6,2.5,2.96,3.46,2.4,1.95,02.05,1.84,1.97,1,1
2019-2020_Newcastle_Chelsea,2019-2020,23,1/18/2020,17:30,Newcastle,Chelsea,1,0,H,0,0,D,C Kavanagh,7,19,2,4,1,10,9,14,1,1,0,0,6.0,4.5,1.5,1.72,2.1,6.4,4.72,1.57,06.02,4.53,1.52,1.73,2.28,1.68,2.2,3,0
2019-2020_Burnley_Leicester,2019-2020,23,1/19/2020,14:00,Burnley,Leicester,2,1,H,0,1,A,A Taylor,8,18,5,8,4,5,14,8,1,0,0,0,4.33,3.75,1.83,1.9,1.9,4.35,3.9,1.93,4.19,3.71,1.87,1.92,02.05,1.85,1.96,3,0
2019-2020_Liverpool_Man United,2019-2020,23,1/19/2020,16:30,Liverpool,Man United,2,0,H,1,0,H,C Pawson,16,9,5,4,11,5,7,10,1,3,0,0,1.36,5.25,8.0,1.66,2.2,1.4,5.4,9.5,1.37,5.12,8.31,1.7,2.32,1.66,2.23,3,0
2019-2020_Aston Villa_Watford,2019-2020,24,1/21/2020,19:30,Aston Villa,Watford,2,1,H,0,1,A,M Atkinson,16,8,5,2,6,3,11,18,2,2,0,0,2.8,3.5,2.45,1.9,1.9,3.0,3.65,2.58,2.86,3.46,2.49,1.95,02.01,1.89,1.93,3,0
2019-2020_Bournemouth_Brighton,2019-2020,24,1/21/2020,19:30,Bournemouth,Brighton,3,1,H,2,0,H,K Friend,11,21,3,8,5,8,9,12,1,1,0,0,2.87,3.4,2.45,2.0,1.8,3.1,3.45,2.6,2.94,3.35,2.47,02.06,1.91,1.98,1.85,3,0
2019-2020_Crystal Palace_Southampton,2019-2020,24,1/21/2020,19:30,Crystal Palace,Southampton,0,2,A,0,1,A,A Marriner,6,15,0,6,0,8,12,13,1,2,0,0,2.7,3.25,2.7,2.2,1.66,2.85,3.35,2.84,2.73,3.26,2.72,2.31,1.72,2.21,1.68,0,3
2019-2020_Everton_Newcastle,2019-2020,24,1/21/2020,19:30,Everton,Newcastle,2,2,D,1,0,H,S Hooper,17,8,8,2,6,4,13,10,1,1,0,0,1.55,4.1,6.0,1.9,1.9,1.64,4.3,6.75,1.6,3.99,06.06,02.04,1.95,1.95,1.87,1,1
2019-2020_Sheffield United_Man City,2019-2020,24,1/21/2020,19:30,Sheffield United,Man City,0,1,A,0,0,D,L Mason,4,18,1,5,5,13,13,13,4,3,0,0,7.0,5.0,1.4,1.61,2.3,8.5,5.13,1.47,7.41,4.82,1.43,1.64,2.44,1.6,2.36,0,3
2019-2020_Chelsea_Arsenal,2019-2020,24,1/21/2020,20:15,Chelsea,Arsenal,2,2,D,1,0,H,S Attwell,19,2,8,2,17,5,11,6,2,1,0,1,1.72,3.9,4.5,1.72,2.1,1.79,4.1,5.2,1.74,3.95,4.71,1.73,2.29,1.68,2.2,1,1
2019-2020_Leicester_West Ham,2019-2020,24,1/22/2020,19:30,Leicester,West Ham,4,1,H,2,0,H,D Coote,19,6,8,2,7,8,10,19,1,1,0,0,1.53,4.33,6.0,1.57,2.37,1.62,4.75,6.25,1.53,4.49,5.97,1.68,2.47,1.62,2.32,3,0
2019-2020_Tottenham_Norwich,2019-2020,24,1/22/2020,19:30,Tottenham,Norwich,2,1,H,1,0,H,C Kavanagh,14,12,3,2,7,3,12,7,0,1,0,0,1.4,5.0,7.5,1.53,2.5,1.45,5.15,8.25,1.42,4.89,7.5,1.57,2.6,1.54,2.49,3,0
2019-2020_Man United_Burnley,2019-2020,24,1/22/2020,20:15,Man United,Burnley,0,2,A,0,1,A,J Moss,24,5,7,2,5,2,11,7,0,2,0,0,1.36,4.75,9.0,1.8,2.0,1.45,4.9,9.5,1.41,4.65,8.43,1.87,2.12,1.81,02.02,0,3
2019-2020_Wolves_Liverpool,2019-2020,24,1/23/2020,20:00,Wolves,Liverpool,1,2,A,0,1,A,M Oliver,10,13,3,6,2,4,6,11,0,1,0,0,5.75,3.8,1.61,1.8,2.0,6.0,04.05,1.69,5.63,3.92,1.64,1.86,2.11,1.8,02.02,0,3
2019-2020_West Ham_Liverpool,2019-2020,24,1/29/2020,19:45,West Ham,Liverpool,0,2,A,0,1,A,J Moss,7,13,4,5,3,7,6,6,2,0,0,0,8.5,5.5,1.33,1.57,2.37,10.0,5.9,1.36,8.76,5.55,1.33,1.6,2.55,1.56,2.44,0,3
2019-2020_Leicester_Chelsea,2019-2020,25,2/1/2020,12:30,Leicester,Chelsea,2,2,D,0,0,D,L Mason,14,7,4,3,4,6,16,14,2,2,0,0,2.5,3.6,2.7,1.72,2.1,2.6,3.75,2.82,2.52,3.59,2.72,1.75,2.28,1.69,2.18,1,1
2019-2020_Bournemouth_Aston Villa,2019-2020,25,2/1/2020,15:00,Bournemouth,Aston Villa,2,1,H,2,0,H,A Taylor,16,18,6,5,1,8,10,15,1,3,1,0,2.1,3.6,3.3,1.8,2.0,2.22,3.7,3.55,2.13,3.57,3.39,1.86,2.12,1.78,02.04,3,0
2019-2020_Crystal Palace_Sheffield United,2019-2020,25,2/1/2020,15:00,Crystal Palace,Sheffield United,0,1,A,0,0,D,A Madley,13,10,3,3,9,5,9,15,3,2,0,0,3.1,3.1,2.5,2.62,1.5,3.2,3.18,2.65,3.11,03.06,2.52,2.77,1.53,2.63,1.48,0,3
2019-2020_Liverpool_Southampton,2019-2020,25,2/1/2020,15:00,Liverpool,Southampton,4,0,H,0,0,D,K Friend,16,17,9,4,6,11,9,15,0,2,0,0,1.25,6.0,12.0,1.53,2.5,1.31,6.2,12.37,1.28,5.86,10.73,1.57,2.63,1.53,2.49,3,0
2019-2020_Newcastle_Norwich,2019-2020,25,2/1/2020,15:00,Newcastle,Norwich,0,0,D,0,0,D,M Atkinson,15,19,5,4,8,12,10,15,2,1,0,0,2.2,3.4,3.3,2.0,1.8,2.32,3.5,3.45,2.24,3.39,3.31,02.08,1.9,1.99,1.83,1,1
2019-2020_Watford_Everton,2019-2020,25,2/1/2020,15:00,Watford,Everton,2,3,A,2,2,D,C Pawson,11,12,2,5,4,4,17,14,2,2,0,1,2.75,3.3,2.62,2.0,1.8,2.85,3.42,2.75,2.75,3.31,2.64,2.1,1.88,02.01,1.81,0,3
2019-2020_West Ham_Brighton,2019-2020,25,2/1/2020,15:00,West Ham,Brighton,3,3,D,2,0,H,M Oliver,12,19,6,6,4,6,8,9,1,1,0,0,2.6,3.3,2.75,1.9,1.9,2.68,3.45,2.9,2.56,3.37,2.8,1.97,1.96,1.92,1.9,1,1
2019-2020_Man United_Wolves,2019-2020,25,2/1/2020,17:30,Man United,Wolves,0,0,D,0,0,D,P Tierney,15,14,5,3,4,6,14,15,3,2,0,0,2.25,3.25,3.4,2.2,1.66,2.33,3.35,3.7,2.23,3.24,3.48,2.3,1.73,2.18,1.69,1,1
2019-2020_Burnley_Arsenal,2019-2020,25,2/2/2020,14:00,Burnley,Arsenal,0,0,D,0,0,D,C Kavanagh,15,13,2,2,5,7,8,11,1,3,0,0,3.6,3.6,2.0,1.9,1.9,3.95,3.65,2.1,3.75,3.53,02.02,1.94,2.0,1.9,1.91,1,1
2019-2020_Tottenham_Man City,2019-2020,25,2/2/2020,16:30,Tottenham,Man City,2,0,H,0,0,D,M Dean,3,18,3,5,2,6,8,14,2,3,0,1,5.5,4.6,1.53,1.5,2.62,6.0,4.75,1.62,5.64,4.45,1.56,1.53,2.76,1.49,2.61,3,0
2019-2020_Everton_Crystal Palace,2019-2020,26,2/8/2020,12:30,Everton,Crystal Palace,3,1,H,1,0,H,D Coote,14,10,8,2,4,6,11,12,0,1,0,0,1.61,3.8,6.0,2.1,1.72,1.68,3.93,6.75,1.63,3.77,06.02,2.16,1.81,02.09,1.75,3,0
2019-2020_Brighton_Watford,2019-2020,26,2/8/2020,17:30,Brighton,Watford,1,1,D,0,1,A,K Friend,10,5,2,2,3,2,9,12,2,2,0,0,2.1,3.4,3.6,2.0,1.8,2.23,3.5,3.75,2.15,3.37,3.53,02.05,1.91,1.97,1.85,1,1
2019-2020_Sheffield United_Bournemouth,2019-2020,26,2/9/2020,14:00,Sheffield United,Bournemouth,2,1,H,1,1,D,J Moss,16,10,6,2,8,4,10,8,2,2,0,0,1.66,3.6,5.75,2.3,1.61,1.79,3.65,5.9,1.72,3.54,5.58,2.39,1.69,2.28,1.63,3,0
2019-2020_Wolves_Leicester,2019-2020,26,2/14/2020,20:00,Wolves,Leicester,0,0,D,0,0,D,M Dean,15,9,3,3,7,0,13,10,2,2,0,1,2.5,3.3,2.87,2.0,1.8,2.65,3.38,03.05,2.55,3.29,2.91,2.11,1.86,02.03,1.8,1,1
2019-2020_Southampton_Burnley,2019-2020,26,2/15/2020,12:30,Southampton,Burnley,1,2,A,1,1,D,S Hooper,10,9,2,6,4,3,8,11,2,2,0,0,1.75,3.8,4.75,1.9,1.9,1.85,3.85,5.1,1.79,3.69,4.7,02.02,1.93,1.96,1.86,0,3
2019-2020_Norwich_Liverpool,2019-2020,26,2/15/2020,17:30,Norwich,Liverpool,0,1,A,0,0,D,S Attwell,5,17,1,6,2,7,5,11,1,2,0,0,11.0,6.25,1.25,1.53,2.5,12.0,6.4,1.31,10.02,6.0,1.29,1.54,2.69,1.51,2.56,0,3
2019-2020_Aston Villa_Tottenham,2019-2020,26,2/16/2020,14:00,Aston Villa,Tottenham,2,3,A,1,2,A,M Atkinson,18,23,4,10,12,7,12,10,2,0,0,0,4.0,3.8,1.85,1.72,2.1,4.25,3.9,1.95,04.01,3.78,1.89,1.74,2.26,1.69,2.18,0,3
2019-2020_Arsenal_Newcastle,2019-2020,26,2/16/2020,16:30,Arsenal,Newcastle,4,0,H,0,0,D,L Mason,15,10,7,2,5,6,15,9,2,0,0,0,1.4,4.75,8.0,1.72,2.1,1.47,4.98,8.75,1.43,4.6,7.72,1.81,2.26,1.72,2.13,3,0
2019-2020_Chelsea_Man United,2019-2020,26,2/17/2020,20:00,Chelsea,Man United,0,2,A,0,1,A,A Taylor,17,9,1,3,9,8,11,11,4,3,0,0,1.85,3.5,4.5,1.9,1.9,1.93,3.8,4.6,1.86,3.6,4.35,1.95,02.04,1.89,1.93,0,3
2019-2020_Man City_West Ham,2019-2020,26,2/19/2020,19:30,Man City,West Ham,2,0,H,1,0,H,K Friend,20,3,7,0,6,1,5,7,0,1,0,0,1.12,9.5,17.0,1.22,4.33,1.15,10.5,23.0,1.13,9.37,18.28,1.26,4.34,1.23,04.04,3,0
